CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2024,9,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2024,10,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2024,11,23.700000000000003,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2024,12,0.4,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,1,120.5,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,2,97.79999999999998,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,3,35.2,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,4,2.1,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,5,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,6,0.8999999999999999,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,7,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,8,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,9,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,10,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,11,0.0,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2025,12,2.9000000000000004,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2026,1,146.9,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2026,2,66.29999999999998,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2026,3,24.1,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2026,4,11.2,mm
01202014,PACOLLO EN REGIMIENTO N°24,15,DE ARICA Y PARINACOTA,PUTRE,0181047  ,0693027  ,446328,7989856,4179,2026,5,0.0,mm
01210010,CORONAMIENTO PRESA EMBALSE CHIRONTA (EM EC),15,DE ARICA Y PARINACOTA,ARICA,0181837  ,0694508  ,420506,7975322,1759,2022,11,0.1,mm
