CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2017,8,296.9,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,2,10.600000000000001,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,3,231.89999999999998,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,5,196.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,8,96.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,9,227.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,10,28.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,11,14.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2018,12,294.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2019,1,310.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2019,2,1.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2019,12,236.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,1,278.90000000000003,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,2,192.8,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,3,239.9,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,4,198.7,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,5,233.3,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,6,349.9999999999999,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,7,62.7,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2020,8,196.8999999999999,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2025,11,262.25,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2025,12,440.75,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2026,1,318.75,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2026,2,308.75,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2026,3,554.0,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2026,4,577.25,mm
12000000,FIORDO TEMPANOS,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0484208  ,0735917  ,133052,4593620,50,2026,6,235.10000000000002,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2019,12,297.40000000000003,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,1,354.2000000000001,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,2,236.80000000000004,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,3,242.4,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,4,265.99999999999994,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,5,320.8,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,6,317.59999999999985,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,7,58.20000000000001,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2020,8,252.00000000000003,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2026,4,452.99999999999994,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2026,5,144.6,mm
12080001,FIORDO PEEL,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0502240  ,0733337  ,175805,4409432,10,2026,6,219.01000000000005,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1997,11,212.9,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1997,12,187.39999999999998,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,1,307.7,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,2,201.0,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,3,221.7,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,4,110.6,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,5,259.29999999999995,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,6,235.79999999999998,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,7,629.1999999999999,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,8,395.0,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,9,156.2,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,10,446.5,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,11,250.1,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1998,12,262.6,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,1,187.79999999999995,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,2,79.1,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,3,132.7,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,4,250.4,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,5,314.70000000000005,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,6,347.0,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,7,354.09999999999997,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,8,178.0,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,10,174.59999999999997,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,11,154.0,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,1999,12,220.19999999999996,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,1,195.3,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,2,120.30000000000001,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,4,232.1,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,5,141.2,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,6,205.9,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,7,318.7,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,8,127.2,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,9,82.5,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,10,239.29999999999998,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,11,247.99999999999997,mm
12125001,PUERTO EDEN,12,DE MAGALLANES Y DE LA ANTARTICA,NATALES,0490726  ,0742425  ,543272,4558617,10,2000,12,331.2,mm
