CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,7,97.70000000000002,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,8,98.6,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,9,109.1,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,10,0.0,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,11,12.6,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2014,12,13.2,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,1,0.0,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,2,5.5,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,3,21.0,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,4,0.0,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,5,15.799999999999999,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,6,11.100000000000001,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,7,240.79999999999998,mm
06000003,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,0342145  ,0701819  ,379960,6196869,1296,2015,8,284.4,mm
