CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1971,11,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1971,12,45.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1972,1,64.5,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1972,2,58.5,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1972,3,10.5,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,1,121.8,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,2,21.9,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,3,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,4,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,5,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,6,5.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,7,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,8,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,9,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,10,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,11,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1974,12,0.7,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,1,77.6,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,2,61.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,3,18.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,4,3.5,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,5,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,6,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,7,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,8,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,9,3.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,10,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,11,0.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1975,12,42.0,mm
02000001,OLLAGUE,2,DE ANTOFAGASTA,OLLAGUE,0211326  ,0681520  ,577251,7652885,3700,1976,1,90.0,mm
