CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,5,63.400000000000006,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,6,175.9,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,7,193.70000000000002,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,8,160.39999999999998,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,9,61.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,10,89.00000000000001,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,11,34.6,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1987,12,42.6,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,1,31.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,2,0.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,3,70.3,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,4,57.400000000000006,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,5,44.6,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,6,260.8,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,7,15.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,8,100.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,9,27.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,10,54.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,11,0.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1988,12,34.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,1,0.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,2,5.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,3,3.5,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,4,6.0,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,5,37.5,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,6,230.7,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,7,63.5,mm
08301001,LIUCURA,9,DE LA ARAUCANIA,LONQUIMAY,0383843  ,0710527  ,318031,5720501,1034,1989,8,55.0,mm
