CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,TEMP_MEDIA_MENSUAL,Unidad
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2006,12,7.3,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2007,1,8.2,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2007,2,7.0,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2007,3,6.5,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2007,4,6.0,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2012,2,5.2,°C
02105016,LINZOR,2,DE ANTOFAGASTA,CALAMA,0221347  ,0680122  ,600703,7541412,4100,2014,3,-2.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1993,9,13.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1993,10,12.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1993,11,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1993,12,12.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,1,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,2,12.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,3,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,4,13.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,5,12.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,6,11.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,7,10.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,8,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,9,13.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,10,12.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,11,13.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1994,12,14.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,1,13.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,2,13.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,3,13.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,4,11.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,5,10.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,6,9.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,7,7.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,8,10.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,9,10.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,10,10.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,11,10.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1995,12,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,1,10.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,2,12.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,3,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,4,10.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,5,9.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,7,5.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,8,6.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,9,9.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1996,10,7.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,2,6.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,3,5.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,4,8.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,5,7.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,6,3.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,7,6.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,8,6.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,9,8.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,10,7.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,11,8.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1997,12,8.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,1,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,2,7.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,3,10.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,4,12.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,5,12.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,6,10.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,7,10.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,8,10.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,10,9.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,11,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1998,12,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,3,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,4,10.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,5,9.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,6,8.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,7,7.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,8,8.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,9,9.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,10,10.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,11,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,1999,12,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,1,11.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,2,11.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,3,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,4,11.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,5,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,6,6.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,7,6.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,8,8.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,9,8.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,10,9.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,11,8.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2000,12,11.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,1,11.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,2,12.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,3,10.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,4,10.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,5,7.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,6,8.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,7,7.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,8,9.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,9,10.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,10,11.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,11,11.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2001,12,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,1,11.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,2,12.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,3,12.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,4,10.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,5,8.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,6,9.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,7,7.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,8,10.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,9,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,10,12.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,11,12.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2002,12,12.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,1,14.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,2,13.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,3,13.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,4,12.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,5,11.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,6,10.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,7,8.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,8,9.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,9,11.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,10,11.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,11,13.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2003,12,12.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,1,13.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,2,13.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,3,13.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,4,11.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,5,8.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,6,8.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,7,8.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,8,11.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,9,11.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,10,10.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,11,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2004,12,13.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,1,12.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,2,13.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,3,13.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,4,12.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,5,11.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,6,9.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,7,9.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,8,10.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,9,8.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,10,10.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,11,11.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2005,12,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,1,13.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,2,13.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,3,13.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,4,11.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,5,10.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,6,9.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,7,9.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,8,9.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,9,9.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,10,11.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,11,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2006,12,13.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,1,13.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,2,11.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,3,13.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,4,11.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,5,8.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,6,8.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,7,6.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,8,7.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,9,9.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,10,11.6,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,11,11.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2007,12,10.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,1,12.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,2,11.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,3,11.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,4,10.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,5,9.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,6,9.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,7,9.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,8,9.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,9,10.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,10,10.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,11,12.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2008,12,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,1,12.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,2,12.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,3,11.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,4,12.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,5,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,6,8.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,7,7.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,8,9.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,9,9.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,10,11.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,11,12.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2009,12,12.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,1,12.9,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,2,14.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,3,13.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,4,12.0,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,6,9.2,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,7,8.4,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,8,10.7,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,9,10.8,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,10,10.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,11,10.1,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2010,12,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2011,1,11.5,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2011,2,11.3,°C
02105017,TOCONCE,2,DE ANTOFAGASTA,CALAMA,0221535  ,0681015  ,585432,7538190,3310,2011,3,11.6,°C
